time_s,voltage_V,current_A,soc_thuc,Total (mAh),,,,,,,
19440.724,4.104,0.3,,,,,14999.848,4.112,0.2,,1192.472
19441.734,4.108,0,,,,,15000.845,4.112,0.1,,1192.472
19442.734,4.108,0,,,,,15001.84,4.112,0.1,,1192.472
19443.73,4.104,0.1,,,,,15002.851,4.108,0,,1192.472
19444.727,4.104,0.1,,,,,15003.844,4.108,0,,1192.472
19445.735,4.104,-0.1,,,,,15004.844,4.108,0.1,,1192.472
19446.722,4.1,-0.3,,,,,15005.841,4.112,0,,1192.472
19447.733,4.108,-0.1,,,,,15006.842,4.112,-0.1,,1192.472
19448.729,4.104,0,,,,,15007.851,4.112,-0.1,,1192.472
19449.724,4.104,0,,,,,15008.837,4.108,-0.2,,1192.472
19450.722,4.104,-0.2,,,,,15009.849,4.112,-0.1,,1192.472
19451.722,4.104,0,,,,,15010.848,4.108,-0.2,,1192.472
19452.734,4.104,0.1,,,,,15011.844,4.112,-0.3,,1192.471
19453.729,4.108,-0.1,,,,,15012.841,4.112,-0.2,,1192.471
19454.72,4.104,-0.2,,,,,15013.851,4.112,-0.1,,1192.471
19455.734,4.104,-0.2,,,,,15014.843,4.112,0,,1192.471
19456.731,4.104,0,,,,,15015.851,4.112,-0.2,,1192.471
19457.729,4.104,0,,,,,15016.85,4.112,-0.1,,1192.471
19458.728,4.1,0,,,,,15017.837,4.112,-0.2,,1192.471
19459.726,4.108,0.2,,,,,15018.845,4.112,0.2,,1192.471
19460.724,4.104,-0.2,,,,,15019.843,4.112,0.1,,1192.471
19461.722,4.104,-0.1,,,,,15020.839,4.112,-0.1,,1192.471
19462.729,4.104,0.1,,,,,15021.838,4.112,-0.3,,1192.471
19463.725,4.104,-0.1,,,,,15022.851,4.112,0.1,,1192.471
19464.721,4.104,-0.1,,,,,15023.849,4.108,-0.1,,1192.471
19465.73,4.104,0,,,,,15024.844,4.108,-0.2,,1192.471
19466.722,4.104,-0.1,,,,,15025.838,4.112,0,,1192.471
19467.725,4.104,0.4,,,,,15026.85,4.112,-0.1,,1192.471
19468.722,4.1,0,,,,,15027.85,4.108,0.1,,1192.471
19469.734,4.104,0.1,,,,,15028.844,4.112,0,,1192.471
19470.731,4.104,-0.2,,,,,15029.842,4.112,-0.1,,1192.471
19471.724,4.104,0.1,,,,,15030.851,4.112,-0.3,,1192.471
19472.723,4.104,0.2,,,,,15031.836,4.112,0.1,,1192.471
19473.733,4.104,0.1,,,,,15032.849,4.112,0.1,,1192.471
19474.733,4.104,-0.1,,,,,15033.846,4.108,0,,1192.471
19475.73,4.104,0.1,,,,,15034.845,4.112,0.2,,1192.471
19476.729,4.108,0,,,,,15035.84,4.108,0,,1192.471
19477.735,4.104,-0.1,,,,,15036.838,4.112,0,,1192.471
19478.73,4.104,-0.1,,,,,15037.84,4.108,-0.1,,1192.471
19479.727,4.108,0.2,,,,,15038.838,4.112,-0.2,,1192.471
19480.728,4.104,-0.2,,,,,15039.851,4.112,-0.1,,1192.471
19481.727,4.104,0,,,,,15040.849,4.112,-0.1,,1192.471
19482.724,4.104,0.3,,,,,15041.849,4.112,0.2,,1192.471
19483.724,4.104,0.1,,,,,15042.85,4.112,0,,1192.471
19484.721,4.1,0.1,,,,,15043.848,4.112,0,,1192.471
19485.73,4.104,0.3,,,,,15044.849,4.112,0.2,,1192.471
19486.732,4.104,-0.1,,,,,15045.841,4.108,-0.4,,1192.471
19487.729,4.104,-0.2,,,,,15046.839,4.108,-0.1,,1192.471
19488.728,4.108,0.1,,,,,15047.849,4.108,0.1,,1192.471
19489.726,4.1,-0.2,,,,,15048.85,4.112,0,,1192.471
19490.727,4.104,0,,,,,15049.848,4.112,0,,1192.471
19491.724,4.104,0.1,,,,,15050.847,4.112,0.1,,1192.471
19492.72,4.1,-0.1,,,,,15051.841,4.108,0,,1192.471
19493.732,4.104,0.1,,,,,15052.84,4.108,-0.1,,1192.471
19494.731,4.104,-0.1,,,,,15053.837,4.112,0,,1192.471
19495.729,4.104,0.2,,,,,15054.849,4.108,-0.1,,1192.471
19496.729,4.104,0.2,,,,,15055.848,4.108,-0.1,,1192.471
19497.724,4.104,0,,,,,15056.843,4.112,0.2,,1192.471
19498.725,4.104,0,,,,,15057.843,4.112,0.1,,1192.471
19499.724,4.104,-0.1,,,,,15058.843,4.108,0.2,,1192.471
19500.722,4.104,-0.2,,,,,15059.84,4.112,0,,1192.471
19501.719,4.108,0.1,,,,,15060.839,4.112,0,,1192.471
19502.731,4.104,0,,,,,15061.849,4.108,0,,1192.471
19503.731,4.104,-0.1,,,,,15062.844,4.112,-0.2,,1192.471
19504.73,4.104,-0.1,,,,,15063.84,4.108,-0.1,,1192.471
19505.729,4.1,0.1,,,,,15064.839,4.112,-0.3,,1192.471
19506.728,4.1,0.2,,,,,15065.835,4.112,0.1,,1192.471
19507.722,4.104,-0.1,,,,,15066.848,4.112,0,,1192.471
19508.721,4.104,0,,,,,15067.84,4.112,0.4,,1192.471
19509.733,4.108,-0.1,,,,,15068.837,4.108,0.3,,1192.471
19510.729,4.104,-0.3,,,,,15069.846,4.112,-0.2,,1192.471
19511.727,4.104,0,,,,,15070.842,4.112,-0.1,,1192.471
19512.725,4.104,0,,,,,15071.84,4.112,-0.1,,1192.471
19513.726,4.104,0,,,,,15072.841,4.108,0,,1192.471
19514.723,4.104,0.3,,,,,15073.838,4.112,-0.1,,1192.471
19515.728,4.104,0.2,,,,,15074.85,4.112,0,,1192.471
19516.728,4.104,0,,,,,15075.847,4.108,-0.1,,1192.471
19517.725,4.108,0,,,,,15076.843,4.112,0.1,,1192.471
19518.721,4.104,-0.1,,,,,15077.842,4.112,-0.1,,1192.471
19519.722,4.104,0.1,,,,,15078.84,4.108,0.1,,1192.471
19520.73,4.104,-0.2,,,,,15079.837,4.112,0,,1192.471
19521.724,4.104,0,,,,,15080.85,4.112,-0.1,,1192.471
19522.72,4.1,-0.1,,,,,15081.844,4.112,0,,1192.471
19523.732,4.104,0.1,,,,,15082.836,4.112,0.1,,1192.471
19524.731,4.108,-0.1,,,,,15083.837,4.108,0.1,,1192.471
19525.728,4.104,0,,,,,15084.836,4.112,0,,1192.471
19526.725,4.104,0.1,,,,,15085.847,4.108,0.2,,1192.471
19527.732,4.104,0,,,,,15086.843,4.112,-0.2,,1192.471
19528.732,4.104,0,,,,,15087.84,4.112,0.1,,1192.471
19529.728,4.104,-0.2,,,,,15088.838,4.112,0,,1192.471
19530.727,4.108,-0.4,,,,,15089.838,4.112,0.1,,1192.471
19531.722,4.1,0.1,,,,,15090.847,4.108,0,,1192.471
19532.72,4.104,-0.1,,,,,15091.842,4.108,-0.1,,1192.471
19533.732,4.108,-0.1,,,,,15092.85,4.112,-0.1,,1192.471
19534.73,4.104,0,,,,,15093.847,4.112,0,,1192.471
19535.729,4.108,-0.1,,,,,15094.841,4.112,0.1,,1192.471
19536.727,4.104,0,,,,,15095.836,4.108,0,,1192.471
19537.726,4.104,0.1,,,,,15096.847,4.108,-0.3,,1192.471
19538.727,4.104,-0.1,,,,,15097.844,4.108,-0.2,,1192.471
19539.725,4.104,0.1,,,,,15098.838,4.108,-0.1,,1192.471
19540.724,4.104,0.2,,,,,15099.85,4.112,0.1,,1192.471
19541.722,4.108,0,,,,,15100.85,4.112,0.1,,1192.471
19542.72,4.104,-0.1,,,,,15101.836,4.108,0,,1192.471
19543.733,4.104,-0.1,,,,,15102.849,4.112,-0.1,,1192.471
19544.73,4.104,0,,,,,15103.847,4.108,0.1,,1192.471
19545.723,4.104,-0.1,,,,,15104.845,4.112,-0.2,,1192.471
19546.722,4.104,-0.4,,,,,15105.839,4.112,0.2,,1192.471
19547.731,4.1,-0.2,,,,,15106.836,4.112,0,,1192.471
19548.727,4.104,0,,,,,15107.842,4.108,-0.1,,1192.471
19549.725,4.104,-0.2,,,,,15108.841,4.112,-0.1,,1192.471
19550.724,4.1,-0.3,,,,,15109.839,4.112,-0.1,,1192.471
19551.726,4.104,0.1,,,,,15110.836,4.112,0.1,,1192.471
19552.719,4.108,0.1,,,,,15111.838,4.112,0.1,,1192.471
19553.718,4.1,-0.4,,,,,15112.848,4.108,0,,1192.471
19554.73,4.104,-0.1,,,,,15113.836,4.108,0,,1192.471
19555.719,4.104,0.3,,,,,15114.85,4.108,0.1,,1192.471
19556.718,4.104,0,,,,,15115.846,4.112,0.2,,1192.471
19557.719,4.104,-0.1,,,,,15116.843,4.112,0,,1192.471
19558.732,4.104,0,,,,,15117.838,4.112,-0.2,,1192.471
19559.73,4.104,0.1,,,,,15118.837,4.112,0,,1192.471
19560.73,4.104,0,,,,,15119.843,4.108,-0.1,,1192.471
19561.729,4.104,0,,,,,15120.842,4.112,0.3,,1192.471
19562.723,4.104,-0.1,,,,,15121.849,4.112,0.1,,1192.471
19563.723,4.104,0,,,,,15122.836,4.112,0,,1192.471
19564.719,4.104,0.1,,,,,15123.835,4.112,0,,1192.471
19565.718,4.104,-0.2,,,,,15124.838,4.108,-0.1,,1192.471
19566.717,4.104,0,,,,,15125.836,4.112,0.1,,1192.471
19567.719,4.104,0,,,,,15126.837,4.112,0,,1192.471
19568.731,4.104,-0.1,,,,,15127.842,4.112,-0.2,,1192.471
19569.731,4.104,-0.1,,,,,15128.842,4.112,0,,1192.471
19570.726,4.1,0.1,,,,,15129.837,4.112,0,,1192.471
19571.73,4.108,-0.1,,,,,15130.834,4.108,-0.2,,1192.471
19572.728,4.1,-0.2,,,,,15131.844,4.108,0,,1192.471
19573.729,4.104,0,,,,,15132.84,4.108,0,,1192.471
19574.725,4.104,0,,,,,15133.839,4.112,0.2,,1192.471
19575.724,4.104,-0.2,,,,,15134.836,4.116,-0.1,,1192.471
19576.719,4.108,0.1,,,,,15135.843,4.108,0.1,,1192.471
19577.717,4.104,-0.2,,,,,15136.839,4.112,0.1,,1192.471
19578.728,4.104,0.1,,,,,15137.836,4.112,0.1,,1192.471
19579.722,4.104,-0.1,,,,,15138.837,4.112,0,,1192.471
19580.721,4.104,0.2,,,,,15139.848,4.112,0.1,,1192.471
19581.72,4.104,0.2,,,,,15140.844,4.108,-0.1,,1192.471
19582.727,4.104,0.1,,,,,15141.843,4.108,0.1,,1192.471
19583.726,4.104,-0.1,,,,,15142.842,4.112,0.1,,1192.471
19584.72,4.104,0,,,,,15143.841,4.108,0.1,,1192.471
19585.726,4.104,0.1,,,,,15144.843,4.108,-0.1,,1192.471
19586.723,4.104,-0.1,,,,,15145.841,4.112,0,,1192.471
19587.72,4.104,0.1,,,,,15146.839,4.112,0.2,,1192.471
19588.732,4.104,0.1,,,,,15147.839,4.112,0.1,,1192.471
19589.732,4.104,-0.2,,,,,15148.836,4.112,0,,1192.471
19590.73,4.104,-0.2,,,,,15149.837,4.108,-0.1,,1192.471
19591.727,4.104,-0.2,,,,,15150.834,4.108,-0.2,,1192.471
19592.726,4.104,-0.2,,,,,15151.833,4.112,0.1,,1192.471
19593.726,4.104,-0.1,,,,,15152.845,4.108,0,,1192.471
19594.723,4.104,-0.2,,,,,15153.843,4.112,0,,1192.471
19595.72,4.104,-0.1,,,,,15154.839,4.108,-0.3,,1192.471
19596.731,4.104,0,,,,,15155.836,4.108,-0.1,,1192.471
19597.73,4.104,-0.3,,,,,15156.839,4.112,0,,1192.471
19598.726,4.104,-0.1,,,,,15157.838,4.108,-0.1,,1192.471
19599.725,4.104,0.1,,,,,15158.834,4.112,0,,1192.471
19600.726,4.108,0,,,,,15159.844,4.112,-0.2,,1192.471
19601.725,4.104,-0.1,,,,,15160.841,4.108,-0.1,,1192.471
19602.726,4.104,-0.3,,,,,15161.839,4.112,-0.1,,1192.471
19603.726,4.108,-0.2,,,,,15162.839,4.112,0.1,,1192.471
19604.724,4.104,0.2,,,,,15163.839,4.108,0.1,,1192.471
19605.722,4.104,0,,,,,15164.84,4.112,0,,1192.471
19606.724,4.108,-0.2,,,,,15165.839,4.112,0,,1192.471
19607.718,4.104,0,,,,,15166.834,4.112,0,,1192.471
19608.731,4.104,0.1,,,,,15167.833,4.112,0.1,,1192.471
19609.73,4.104,0,,,,,15168.846,4.112,0.2,,1192.471
19610.728,4.104,-0.1,,,,,15169.845,4.112,0.1,,1192.471
19611.725,4.104,-0.1,,,,,15170.842,4.108,-0.1,,1192.471
19612.72,4.104,0,,,,,15171.838,4.108,0.1,,1192.471
19613.717,4.104,0,,,,,15172.835,4.112,0.1,,1192.471
19614.729,4.108,-0.2,,,,,15173.834,4.108,-0.1,,1192.471
19615.726,4.104,0,,,,,15174.845,4.112,0.1,,1192.471
19616.721,4.104,-0.1,,,,,15175.843,4.112,0.2,,1192.471
19617.72,4.104,-0.1,,,,,15176.841,4.112,0.1,,1192.471
19618.719,4.104,0,,,,,15177.837,4.112,0.3,,1192.471
19619.717,4.104,0.1,,,,,15178.835,4.112,0,,1192.471
19620.729,4.108,0,,,,,15179.844,4.112,0.1,,1192.471
19621.725,4.104,-0.2,,,,,15180.842,4.108,0.1,,1192.471
19622.725,4.104,0.2,,,,,15181.84,4.112,0.2,,1192.471
19623.72,4.104,-0.1,,,,,15182.836,4.112,0,,1192.471
19624.717,4.104,-0.1,,,,,15183.846,4.112,-0.1,,1192.471
19625.727,4.104,-0.3,,,,,15184.843,4.108,0.1,,1192.471
19626.724,4.104,-0.2,,,,,15185.84,4.112,-0.2,,1192.471
19627.72,4.1,0.1,,,,,15186.834,4.112,0,,1192.471
19628.718,4.104,0,,,,,15187.834,4.112,-0.2,,1192.471
19629.717,4.104,0,,,,,15188.846,4.112,-0.1,,1192.471
19630.726,4.104,0.1,,,,,15189.841,4.108,0.2,,1192.471
19631.723,4.104,0.1,,,,,15190.837,4.108,0.2,,1192.471
19632.716,4.104,-0.1,,,,,15191.834,4.112,0,,1192.471
19633.729,4.104,-0.1,,,,,15192.846,4.112,0,,1192.471
19634.725,4.104,0,,,,,15193.847,4.112,0.1,,1192.471
19635.723,4.104,0,,,,,15194.846,4.112,0.1,,1192.471
19636.719,4.104,-0.1,,,,,15195.841,4.108,-0.1,,1192.471
19637.73,4.104,0.1,,,,,15196.84,4.112,0.1,,1192.471
19638.727,4.104,-0.1,,,,,15197.839,4.112,0,,1192.471
19639.725,4.1,0.1,,,,,15198.838,4.108,-0.1,,1192.471
19640.725,4.104,0,,,,,15199.832,4.112,-0.2,,1192.471
19641.72,4.104,0,,,,,15200.842,4.112,0.4,,1192.471
19642.718,4.104,0,,,,,15201.839,4.112,0,,1192.471
19643.717,4.104,0.1,,,,,15202.837,4.112,0.3,,1192.471
19644.729,4.108,0.1,,,,,15203.833,4.108,0.3,,1192.472
19645.725,4.104,-0.1,,,,,15204.834,4.108,0,,1192.472
19646.723,4.104,0,,,,,15205.833,4.108,-0.1,,1192.472
19647.721,4.104,0,,,,,15206.842,4.108,-0.1,,1192.472
19648.725,4.104,0.2,,,,,15207.838,4.112,0.1,,1192.472
19649.72,4.104,-0.1,,,,,15208.836,4.112,0,,1192.472
19650.72,4.108,0,,,,,15209.833,4.108,0.2,,1192.472
19651.728,4.104,0,,,,,15210.833,4.112,0.1,,1192.472
19652.723,4.104,-0.1,,,,,15211.832,4.112,-0.1,,1192.472
19653.719,4.104,0.1,,,,,15212.844,4.108,0.2,,1192.472
19654.716,4.108,0.1,,,,,15213.836,4.112,0,,1192.472
19655.729,4.104,0.1,,,,,15214.834,4.108,0.2,,1192.472
19656.728,4.104,0.1,,,,,15215.84,4.112,0,,1192.472
19657.726,4.104,0,,,,,15216.836,4.112,0,,1192.472
19658.721,4.104,0.1,,,,,15217.834,4.112,0,,1192.472
19659.729,4.108,0,,,,,15218.834,4.112,0.1,,1192.472
19660.725,4.104,0.1,,,,,15219.847,4.112,0.1,,1192.472
19661.723,4.108,0.2,,,,,15220.844,4.108,0.3,,1192.472
19662.722,4.104,0.1,,,,,15221.841,4.108,0,,1192.472
19663.718,4.104,0,,,,,15222.837,4.112,-0.3,,1192.472
19664.728,4.104,0.1,,,,,15223.836,4.108,0.1,,1192.472
19665.727,4.104,0,,,,,15224.846,4.108,0.1,,1192.472
19666.721,4.104,0,,,,,15225.836,4.112,0.1,,1192.472
19667.718,4.108,-0.1,,,,,15226.837,4.112,-0.1,,1192.472
19668.716,4.104,0.1,,,,,15227.835,4.108,0.1,,1192.472
19669.717,4.108,0.1,,,,,15228.831,4.112,0.1,,1192.472
19670.727,4.104,-0.2,,,,,15229.844,4.108,0.1,,1192.472
19671.726,4.104,0,,,,,15230.84,4.108,0.2,,1192.472
19672.721,4.104,0.1,,,,,15231.841,4.108,0.1,,1192.472
19673.719,4.104,0.1,,,,,15232.84,4.112,0,,1192.472
19674.715,4.104,0,,,,,15233.838,4.108,0,,1192.472
19675.715,4.104,0.1,,,,,15234.846,4.112,-0.1,,1192.472
19676.728,4.104,0.2,,,,,15235.842,4.112,0,,1192.472
19677.728,4.104,-0.1,,,,,15236.843,4.112,-0.1,,1192.472
19678.725,4.104,-0.2,,,,,15237.845,4.112,0,,1192.472
19679.724,4.104,0.1,,,,,15238.841,4.112,0,,1192.472
19680.719,4.104,0,,,,,15239.837,4.108,-0.1,,1192.472
19681.717,4.104,0.1,,,,,15240.835,4.112,0.1,,1192.472
19682.728,4.104,0.2,,,,,15241.831,4.112,0.1,,1192.472
19683.726,4.104,0,,,,,15242.846,4.112,-0.1,,1192.472
19684.717,4.104,0.2,,,,,15243.841,4.108,-0.2,,1192.472
19685.716,4.104,0.1,,,,,15244.841,4.108,-0.1,,1192.472
19686.726,4.104,0,,,,,15245.842,4.108,0.1,,1192.472
19687.725,4.104,0.1,,,,,15246.841,4.112,0,,1192.472
19688.724,4.1,0,,,,,15247.838,4.108,0,,1192.472
19689.715,4.104,0,,,,,15248.834,4.108,-0.3,,1192.471
19690.727,4.108,-0.1,,,,,15249.845,4.108,-0.1,,1192.471
19691.728,4.104,0.2,,,,,15250.845,4.112,-0.3,,1192.471
19692.726,4.104,-0.2,,,,,15251.843,4.112,0.2,,1192.471
19693.728,4.104,-0.1,,,,,15252.846,4.108,0.1,,1192.471
19694.725,4.104,-0.2,,,,,15253.841,4.112,0.1,,1192.471
19695.729,4.104,0.1,,,,,15254.837,4.108,0,,1192.471
19696.723,4.104,0,,,,,15255.836,4.112,0.2,,1192.471
19697.718,4.104,-0.1,,,,,15256.835,4.108,0,,1192.471
19698.714,4.104,0.1,,,,,15257.834,4.112,0.2,,1192.471
19699.727,4.108,0.1,,,,,15258.846,4.112,0,,1192.471
19700.723,4.1,0.1,,,,,15259.842,4.112,-0.1,,1192.471
19701.725,4.104,-0.1,,,,,15260.841,4.112,-0.2,,1192.471
19702.718,4.104,-0.2,,,,,15261.834,4.112,-0.1,,1192.471
19703.718,4.1,0.1,,,,,15262.832,4.108,-0.2,,1192.471
19704.726,4.104,0.1,,,,,15263.843,4.108,-0.2,,1192.471
19705.719,4.1,0,,,,,15264.836,4.112,0.1,,1192.471
19706.718,4.104,0.1,,,,,15265.832,4.112,0,,1192.471
19707.716,4.1,0.1,,,,,15266.842,4.112,0.1,,1192.471
19708.729,4.104,-0.1,,,,,15267.839,4.108,0,,1192.471
19709.723,4.104,-0.2,,,,,15268.835,4.112,-0.2,,1192.471
19710.718,4.108,-0.1,,,,,15269.844,4.108,0.1,,1192.471
19711.726,4.104,-0.1,,,,,15270.838,4.112,0,,1192.471
19712.728,4.104,-0.1,,,,,15271.838,4.112,-0.2,,1192.471
19713.723,4.104,-0.1,,,,,15272.836,4.108,0.1,,1192.471
19714.728,4.1,0.2,,,,,15273.845,4.112,0.1,,1192.471
19715.714,4.104,0,,,,,15274.844,4.112,0,,1192.471
19716.724,4.104,0,,,,,15275.835,4.112,0.1,,1192.471
19717.719,4.104,-0.1,,,,,15276.837,4.112,0.1,,1192.471
19718.714,4.108,0,,,,,15277.834,4.112,-0.2,,1192.471
19719.727,4.104,0,,,,,15278.833,4.112,0,,1192.471
19720.725,4.104,0.2,,,,,15279.832,4.108,-0.1,,1192.471
19721.727,4.104,0.1,,,,,15280.843,4.112,0,,1192.471
19722.728,4.104,0,,,,,15281.842,4.112,0,,1192.471
19723.724,4.104,-0.3,,,,,15282.842,4.108,0,,1192.471
19724.724,4.104,-0.1,,,,,15283.837,4.108,0.1,,1192.471
19725.722,4.1,0.1,,,,,15284.837,4.108,0.1,,1192.471
19726.719,4.104,0.2,,,,,15285.835,4.108,-0.2,,1192.471
19727.716,4.104,0,,,,,15286.835,4.112,0.2,,1192.471
19728.714,4.104,0.1,,,,,15287.833,4.108,-0.1,,1192.471
19729.724,4.104,-0.1,,,,,15288.831,4.112,0.3,,1192.471
19730.713,4.104,0,,,,,15289.844,4.112,-0.3,,1192.471
19731.725,4.104,-0.1,,,,,15290.84,4.108,0.1,,1192.471
19732.722,4.104,0,,,,,15291.833,4.112,0.2,,1192.471
19733.728,4.104,-0.1,,,,,15292.843,4.108,-0.1,,1192.471
19734.724,4.104,0.1,,,,,15293.844,4.112,0.3,,1192.471
19735.722,4.104,-0.2,,,,,15294.836,4.108,0,,1192.471
19736.721,4.1,0.1,,,,,15295.834,4.108,-0.1,,1192.471
19737.719,4.1,0.1,,,,,15296.834,4.108,-0.2,,1192.471
19738.716,4.104,0.2,,,,,15297.83,4.108,0.1,,1192.471
19739.729,4.108,-0.1,,,,,15298.842,4.112,0,,1192.471
19740.724,4.104,0.1,,,,,15299.838,4.112,0,,1192.471
19741.719,4.104,-0.2,,,,,15300.834,4.108,-0.1,,1192.471
19742.715,4.104,-0.2,,,,,15301.832,4.108,0,,1192.471
19743.719,4.104,0,,,,,15302.834,4.108,0,,1192.471
19744.713,4.104,0,,,,,15303.832,4.112,-0.1,,1192.471
19745.716,4.104,-0.1,,,,,15304.831,4.112,0,,1192.471
19746.719,4.104,-0.1,,,,,15305.841,4.108,0,,1192.471
19747.716,4.104,-0.3,,,,,15306.838,4.108,-0.1,,1192.471
19748.727,4.104,0.1,,,,,15307.833,4.112,-0.1,,1192.471
19749.718,4.104,0,,,,,15308.832,4.108,-0.1,,1192.471
19750.726,4.1,0,,,,,15309.834,4.112,0,,1192.471
19751.722,4.104,-0.1,,,,,15310.831,4.112,-0.2,,1192.471
19752.726,4.104,-0.1,,,,,15311.83,4.112,0,,1192.471
19753.726,4.104,0.1,,,,,15312.829,4.112,0.1,,1192.471
19754.721,4.104,0.1,,,,,15313.841,4.112,0.1,,1192.471
19755.719,4.108,0.1,,,,,15314.839,4.108,0.2,,1192.471
19756.719,4.104,0,,,,,15315.84,4.112,0.4,,1192.472
19757.726,4.104,0,,,,,15316.838,4.112,-0.2,,1192.472
19758.725,4.104,0,,,,,15317.834,4.108,0.3,,1192.472
19759.722,4.1,0,,,,,15318.837,4.108,0.1,,1192.472
19760.721,4.104,0,,,,,15319.832,4.108,0,,1192.472
19761.718,4.1,0,,,,,15320.829,4.108,-0.1,,1192.472
19762.717,4.104,-0.1,,,,,15321.844,4.112,-0.1,,1192.472
19763.714,4.1,0,,,,,15322.84,4.112,-0.3,,1192.472
19764.714,4.104,0,,,,,15323.838,4.112,0,,1192.472
19765.713,4.104,-0.1,,,,,15324.836,4.108,0.1,,1192.472
19766.727,4.104,0,,,,,15325.834,4.112,0.1,,1192.472
19767.722,4.1,0.1,,,,,15326.837,4.108,-0.1,,1192.472
19768.72,4.1,0,,,,,15327.834,4.108,0,,1192.472
19769.717,4.104,-0.1,,,,,15328.843,4.112,0.1,,1192.472
19770.713,4.104,0.1,,,,,15329.834,4.108,-0.1,,1192.472
19771.725,4.1,-0.1,,,,,15330.829,4.112,0,,1192.472
19772.725,4.108,0.1,,,,,15331.839,4.112,0,,1192.472
19773.724,4.104,-0.1,,,,,15332.833,4.112,0.2,,1192.472
19774.72,4.104,0.2,,,,,15333.844,4.108,0,,1192.472
19775.716,4.104,0,,,,,15334.844,4.108,0,,1192.472
19776.714,4.1,0,,,,,15335.843,4.112,-0.1,,1192.472
19777.713,4.1,-0.1,,,,,15336.84,4.108,0.1,,1192.472
19778.726,4.104,-0.1,,,,,15337.836,4.108,0.3,,1192.472
19779.721,4.104,-0.3,,,,,15338.833,4.112,-0.1,,1192.472
19780.719,4.104,0.1,,,,,15339.829,4.112,0,,1192.472
19781.718,4.104,0,,,,,15340.839,4.112,0,,1192.472
19782.713,4.104,-0.1,,,,,15341.828,4.112,0,,1192.472
19783.726,4.104,0,,,,,15342.837,4.108,0,,1192.472
19784.717,4.104,-0.1,,,,,15343.831,4.108,0.1,,1192.472
19785.726,4.104,-0.2,,,,,15344.831,4.112,0.2,,1192.472
19786.714,4.104,0.1,,,,,15345.838,4.112,0.2,,1192.472
19787.726,4.104,0.1,,,,,15346.833,4.112,0,,1192.472
19788.725,4.104,0,,,,,15347.843,4.112,0.2,,1192.472
19789.724,4.104,-0.2,,,,,15348.839,4.112,0,,1192.472
19790.72,4.108,-0.1,,,,,15349.838,4.112,-0.2,,1192.472
19791.718,4.104,0.1,,,,,15350.836,4.108,0,,1192.472
19792.717,4.104,0,,,,,15351.833,4.112,0,,1192.472
19793.713,4.104,-0.1,,,,,15352.837,4.108,0,,1192.472
19794.712,4.104,-0.3,,,,,15353.836,4.112,0,,1192.472
19795.724,4.104,-0.3,,,,,15354.836,4.112,0.2,,1192.472
19796.715,4.1,0,,,,,15355.83,4.108,0,,1192.472
19797.712,4.104,0,,,,,15356.828,4.108,0.1,,1192.472
19798.714,4.104,0,,,,,15357.839,4.108,0.1,,1192.472
19799.714,4.1,0.2,,,,,15358.834,4.108,0,,1192.472
19800.715,4.104,0.1,,,,,15359.831,4.108,0.3,,1192.472
19801.713,4.104,-0.2,,,,,15360.83,4.108,0.1,,1192.472
19802.726,4.104,0,,,,,15361.841,4.112,-0.2,,1192.472
19803.723,4.104,-0.2,,,,,15362.84,4.112,0.2,,1192.472
19804.72,4.104,0.3,,,,,15363.836,4.112,0.1,,1192.472
19805.719,4.104,-0.1,,,,,15364.835,4.108,-0.1,,1192.472
19806.716,4.104,0.1,,,,,15365.833,4.108,0.2,,1192.472
19807.714,4.1,-0.1,,,,,15366.831,4.108,0,,1192.472
19808.715,4.104,0.1,,,,,15367.838,4.112,-0.1,,1192.472
19809.716,4.104,0.1,,,,,15368.836,4.108,-0.2,,1192.472
19810.716,4.104,0,,,,,15369.834,4.108,-0.1,,1192.472
19811.715,4.104,0.1,,,,,15370.83,4.108,0,,1192.472
19812.723,4.104,0.1,,,,,15371.843,4.108,-0.1,,1192.472
19813.718,4.1,-0.1,,,,,15372.843,4.112,-0.3,,1192.472
19814.716,4.104,-0.1,,,,,15373.838,4.108,0.1,,1192.472
19815.713,4.104,0.2,,,,,15374.84,4.108,-0.4,,1192.472
19816.726,4.104,0,,,,,15375.837,4.108,-0.2,,1192.472
19817.721,4.104,0.2,,,,,15376.836,4.108,0.3,,1192.472
19818.718,4.1,0.1,,,,,15377.831,4.108,0.2,,1192.472
19819.714,4.104,0.3,,,,,15378.829,4.108,-0.1,,1192.472
19820.715,4.104,0,,,,,15379.828,4.108,-0.1,,1192.472
19821.717,4.104,0,,,,,15380.842,4.108,0,,1192.472
19822.713,4.104,-0.2,,,,,15381.838,4.108,0,,1192.472
19823.712,4.104,-0.1,,,,,15382.837,4.112,0.1,,1192.472
19824.725,4.104,0,,,,,15383.834,4.108,0.2,,1192.472
19825.719,4.104,0,,,,,15384.83,4.108,0,,1192.472
19826.718,4.104,0.1,,,,,15385.827,4.112,0.1,,1192.472
19827.715,4.104,-0.2,,,,,15386.839,4.112,0,,1192.472
19828.717,4.104,-0.1,,,,,15387.837,4.108,0.2,,1192.472
19829.714,4.104,-0.1,,,,,15388.836,4.108,-0.2,,1192.472
19830.713,4.104,0,,,,,15389.834,4.112,-0.2,,1192.472
19831.72,4.104,0,,,,,15390.831,4.108,0,,1192.472
19832.714,4.104,-0.1,,,,,15391.83,4.112,0,,1192.472
